"","date","topic","city_state","smoothed_mean_within_day","year"
"12299",2017-10-26,"Weather","Philadelphia, PA",8.43991862567245,2017
"12300",2017-10-27,"Politics","Philadelphia, PA",5.39221479025027,2017
"12301",2017-10-27,"National Politics","Philadelphia, PA",2.77715040579388,2017
"12302",2017-10-27,"Local Politics","Philadelphia, PA",2.62625005189489,2017
"12303",2017-10-27,"Crime","Philadelphia, PA",8.24850759897177,2017
"12304",2017-10-27,"Disaster","Philadelphia, PA",4.26930338322239,2017
"12305",2017-10-27,"Sports","Philadelphia, PA",5.65731415233743,2017
"12306",2017-10-27,"Weather","Philadelphia, PA",8.41698946806496,2017
"12307",2017-10-28,"Politics","Philadelphia, PA",5.37366773783703,2017
"12308",2017-10-28,"National Politics","Philadelphia, PA",2.77632309667219,2017
"12309",2017-10-28,"Local Politics","Philadelphia, PA",2.62071831266742,2017
"12310",2017-10-28,"Crime","Philadelphia, PA",8.24905322639887,2017
"12311",2017-10-28,"Disaster","Philadelphia, PA",4.25260253641464,2017
"12312",2017-10-28,"Sports","Philadelphia, PA",5.66039154382166,2017
"12313",2017-10-28,"Weather","Philadelphia, PA",8.39697935776805,2017
"12314",2017-10-29,"Politics","Philadelphia, PA",5.35476193613213,2017
"12315",2017-10-29,"National Politics","Philadelphia, PA",2.77491449965196,2017
"12316",2017-10-29,"Local Politics","Philadelphia, PA",2.61475042099754,2017
"12317",2017-10-29,"Crime","Philadelphia, PA",8.24680730247501,2017
"12318",2017-10-29,"Disaster","Philadelphia, PA",4.23755977184822,2017
"12319",2017-10-29,"Sports","Philadelphia, PA",5.66235457809076,2017
"12320",2017-10-29,"Weather","Philadelphia, PA",8.3802087426852,2017
"12321",2017-10-30,"Politics","Philadelphia, PA",5.33562994558617,2017
"12322",2017-10-30,"National Politics","Philadelphia, PA",2.77290802183615,2017
"12323",2017-10-30,"Local Politics","Philadelphia, PA",2.60835023473334,2017
"12324",2017-10-30,"Crime","Philadelphia, PA",8.24151370346773,2017
"12325",2017-10-30,"Disaster","Philadelphia, PA",4.22435864980225,2017
"12326",2017-10-30,"Sports","Philadelphia, PA",5.6631552141079,2017
"12327",2017-10-30,"Weather","Philadelphia, PA",8.36699807071992,2017
"12328",2017-10-31,"Politics","Philadelphia, PA",5.31640432664972,2017
"12329",2017-10-31,"National Politics","Philadelphia, PA",2.7702870703277,2017
"12330",2017-10-31,"Local Politics","Philadelphia, PA",2.60152161172293,2017
"12331",2017-10-31,"Crime","Philadelphia, PA",8.23291630564456,2017
"12332",2017-10-31,"Disaster","Philadelphia, PA",4.21318273055586,2017
"12333",2017-10-31,"Sports","Philadelphia, PA",5.66274541083626,2017
"12334",2017-10-31,"Weather","Philadelphia, PA",8.3576677897757,2017
"12335",2017-11-01,"Politics","Philadelphia, PA",5.29721763977338,2017
"12336",2017-11-01,"National Politics","Philadelphia, PA",2.76703505222956,2017
"12337",2017-11-01,"Local Politics","Philadelphia, PA",2.5942684098144,2017
"12338",2017-11-01,"Crime","Philadelphia, PA",8.22075898527301,2017
"12339",2017-11-01,"Disaster","Philadelphia, PA",4.20421557438818,2017
"12340",2017-11-01,"Sports","Philadelphia, PA",5.66107712723903,2017
"12341",2017-11-01,"Weather","Philadelphia, PA",8.35253834775605,2017
"12342",2017-11-02,"Politics","Philadelphia, PA",5.27820244540773,2017
"12343",2017-11-02,"National Politics","Philadelphia, PA",2.76313537464466,2017
"12344",2017-11-02,"Local Politics","Philadelphia, PA",2.58659448685585,2017
"12345",2017-11-02,"Crime","Philadelphia, PA",8.20478561862062,2017
"12346",2017-11-02,"Disaster","Philadelphia, PA",4.19764074157836,2017
"12347",2017-11-02,"Sports","Philadelphia, PA",5.65810232227939,2017
"12348",2017-11-02,"Weather","Philadelphia, PA",8.35193019256444,2017
"12349",2017-11-03,"Politics","Philadelphia, PA",5.2569516975988,2017
"12350",2017-11-03,"National Politics","Philadelphia, PA",2.75771972719337,2017
"12351",2017-11-03,"Local Politics","Philadelphia, PA",2.57747279918868,2017
"12352",2017-11-03,"Crime","Philadelphia, PA",8.18438651073373,2017
"12353",2017-11-03,"Disaster","Philadelphia, PA",4.19402044200927,2017
"12354",2017-11-03,"Sports","Philadelphia, PA",5.65042108079792,2017
"12355",2017-11-03,"Weather","Philadelphia, PA",8.35617407246055,2017
"12356",2017-11-04,"Politics","Philadelphia, PA",5.23124455013389,2017
"12357",2017-11-04,"National Politics","Philadelphia, PA",2.75006000630709,2017
"12358",2017-11-04,"Local Politics","Philadelphia, PA",2.56601432613205,2017
"12359",2017-11-04,"Crime","Philadelphia, PA",8.15934482923461,2017
"12360",2017-11-04,"Disaster","Philadelphia, PA",4.19361680441222,2017
"12361",2017-11-04,"Sports","Philadelphia, PA",5.63520731796962,2017
"12362",2017-11-04,"Weather","Philadelphia, PA",8.3651639380419,2017
"12363",2017-11-05,"Politics","Philadelphia, PA",5.2014928630755,2017
"12364",2017-11-05,"National Politics","Philadelphia, PA",2.74034992930539,2017
"12365",2017-11-05,"Local Politics","Philadelphia, PA",2.55242996000074,2017
"12366",2017-11-05,"Crime","Philadelphia, PA",8.12999374425476,2017
"12367",2017-11-05,"Disaster","Philadelphia, PA",4.19616326733899,2017
"12368",2017-11-05,"Sports","Philadelphia, PA",5.61327373825933,2017
"12369",2017-11-05,"Weather","Philadelphia, PA",8.37856504071882,2017
"12370",2017-11-06,"Politics","Philadelphia, PA",5.16810849648613,2017
"12371",2017-11-06,"National Politics","Philadelphia, PA",2.72878321350783,2017
"12372",2017-11-06,"Local Politics","Philadelphia, PA",2.53693059310951,2017
"12373",2017-11-06,"Crime","Philadelphia, PA",8.09666642592562,2017
"12374",2017-11-06,"Disaster","Philadelphia, PA",4.20139326934135,2017
"12375",2017-11-06,"Sports","Philadelphia, PA",5.58543304613187,2017
"12376",2017-11-06,"Weather","Philadelphia, PA",8.39604263190163,2017
"12377",2017-11-07,"Politics","Philadelphia, PA",5.1315033104283,2017
"12378",2017-11-07,"National Politics","Philadelphia, PA",2.71555357623397,2017
"12379",2017-11-07,"Local Politics","Philadelphia, PA",2.51972711777313,2017
"12380",2017-11-07,"Crime","Philadelphia, PA",8.05969604437869,2017
"12381",2017-11-07,"Disaster","Philadelphia, PA",4.20904024897107,2017
"12382",2017-11-07,"Sports","Philadelphia, PA",5.55249794605207,2017
"12383",2017-11-07,"Weather","Philadelphia, PA",8.41726196300063,2017
"12384",2017-11-08,"Politics","Philadelphia, PA",5.09208916496451,2017
"12385",2017-11-08,"National Politics","Philadelphia, PA",2.70085473480336,2017
"12386",2017-11-08,"Local Politics","Philadelphia, PA",2.50103042630637,2017
"12387",2017-11-08,"Crime","Philadelphia, PA",8.01941576974541,2017
"12388",2017-11-08,"Disaster","Philadelphia, PA",4.21883764477994,2017
"12389",2017-11-08,"Sports","Philadelphia, PA",5.51528114248476,2017
"12390",2017-11-08,"Weather","Philadelphia, PA",8.44188828542615,2017
"12391",2017-11-09,"Politics","Philadelphia, PA",5.05027792015726,2017
"12392",2017-11-09,"National Politics","Philadelphia, PA",2.68488040653558,2017
"12393",2017-11-09,"Local Politics","Philadelphia, PA",2.48105141102399,2017
"12394",2017-11-09,"Crime","Philadelphia, PA",7.97615877215728,2017
"12395",2017-11-09,"Disaster","Philadelphia, PA",4.23051889531972,2017
"12396",2017-11-09,"Sports","Philadelphia, PA",5.47459533989476,2017
"12397",2017-11-09,"Weather","Philadelphia, PA",8.4695868505885,2017
"12398",2017-11-10,"Politics","Philadelphia, PA",5.00648143606906,2017
"12399",2017-11-10,"National Politics","Philadelphia, PA",2.66782430875017,2017
"12400",2017-11-10,"Local Politics","Philadelphia, PA",2.46000096424075,2017
"12401",2017-11-10,"Crime","Philadelphia, PA",7.93025822174576,2017
"12402",2017-11-10,"Disaster","Philadelphia, PA",4.2438174391422,2017
"12403",2017-11-10,"Sports","Philadelphia, PA",5.43125324274691,2017
"12404",2017-11-10,"Weather","Philadelphia, PA",8.50002290989799,2017
"12405",2017-11-11,"Politics","Philadelphia, PA",4.96111157276242,2017
"12406",2017-11-11,"National Politics","Philadelphia, PA",2.6498801587667,2017
"12407",2017-11-11,"Local Politics","Philadelphia, PA",2.43808997827144,2017
"12408",2017-11-11,"Crime","Philadelphia, PA",7.88204728864231,2017
"12409",2017-11-11,"Disaster","Philadelphia, PA",4.25846671479914,2017
"12410",2017-11-11,"Sports","Philadelphia, PA",5.38606755550603,2017
"12411",2017-11-11,"Weather","Philadelphia, PA",8.53286171476495,2017
"12412",2017-11-12,"Politics","Philadelphia, PA",4.91458019029983,2017
"12413",2017-11-12,"National Politics","Philadelphia, PA",2.63124167390472,2017
"12414",2017-11-12,"Local Politics","Philadelphia, PA",2.4155293454308,2017
"12415",2017-11-12,"Crime","Philadelphia, PA",7.83185914297842,2017
"12416",2017-11-12,"Disaster","Philadelphia, PA",4.27420016084232,2017
"12417",2017-11-12,"Sports","Philadelphia, PA",5.33985098263695,2017
"12418",2017-11-12,"Weather","Philadelphia, PA",8.56776851659969,2017
"12419",2017-11-13,"Politics","Philadelphia, PA",4.86729914874382,2017
"12420",2017-11-13,"National Politics","Philadelphia, PA",2.6121025714838,2017
"12421",2017-11-13,"Local Politics","Philadelphia, PA",2.3925299580336,2017
"12422",2017-11-13,"Crime","Philadelphia, PA",7.78002695488555,2017
"12423",2017-11-13,"Disaster","Philadelphia, PA",4.29075121582352,2017
"12424",2017-11-13,"Sports","Philadelphia, PA",5.2934162286045,2017
"12425",2017-11-13,"Weather","Philadelphia, PA",8.60440856681252,2017
"12426",2017-11-14,"Politics","Philadelphia, PA",4.81968030815688,2017
"12427",2017-11-14,"National Politics","Philadelphia, PA",2.5926565688235,2017
"12428",2017-11-14,"Local Politics","Philadelphia, PA",2.36930270839463,2017
"12429",2017-11-14,"Crime","Philadelphia, PA",7.72688389449517,2017
"12430",2017-11-14,"Disaster","Philadelphia, PA",4.30785331829451,2017
"12431",2017-11-14,"Sports","Philadelphia, PA",5.24757599787351,2017
"12432",2017-11-14,"Weather","Philadelphia, PA",8.64244711681377,2017
"12433",2017-11-15,"Politics","Philadelphia, PA",4.77213552860151,2017
"12434",2017-11-15,"National Politics","Philadelphia, PA",2.57309738324337,2017
"12435",2017-11-15,"Local Politics","Philadelphia, PA",2.34605848882863,2017
"12436",2017-11-15,"Crime","Philadelphia, PA",7.67276313193875,2017
"12437",2017-11-15,"Disaster","Philadelphia, PA",4.32523990680707,2017
"12438",2017-11-15,"Sports","Philadelphia, PA",5.20314299490881,2017
"12439",2017-11-15,"Weather","Philadelphia, PA",8.68154941801375,2017
"12440",2017-11-16,"Politics","Philadelphia, PA",4.72507667014023,2017
"12441",2017-11-16,"National Politics","Philadelphia, PA",2.55361873206298,2017
"12442",2017-11-16,"Local Politics","Philadelphia, PA",2.32300819165038,2017
"12443",2017-11-16,"Crime","Philadelphia, PA",7.61799783734777,2017
"12444",2017-11-16,"Disaster","Philadelphia, PA",4.34264441991297,2017
"12445",2017-11-16,"Sports","Philadelphia, PA",5.16092992417522,2017
"12446",2017-11-16,"Weather","Philadelphia, PA",8.72138072182277,2017
"12447",2017-11-17,"Politics","Philadelphia, PA",4.67891559283553,2017
"12448",2017-11-17,"National Politics","Philadelphia, PA",2.53441433260188,2017
"12449",2017-11-17,"Local Politics","Philadelphia, PA",2.30036270917464,2017
"12450",2017-11-17,"Crime","Philadelphia, PA",7.5629211808537,2017
"12451",2017-11-17,"Disaster","Philadelphia, PA",4.35980029616398,2017
"12452",2017-11-17,"Sports","Philadelphia, PA",5.12174949013757,2017
"12453",2017-11-17,"Weather","Philadelphia, PA",8.76160627965115,2017
"12454",2017-11-18,"Politics","Philadelphia, PA",4.63406415674993,2017
"12455",2017-11-18,"National Politics","Philadelphia, PA",2.51567790217964,2017
"12456",2017-11-18,"Local Politics","Philadelphia, PA",2.27833293371618,2017
"12457",2017-11-18,"Crime","Philadelphia, PA",7.507866332588,2017
"12458",2017-11-18,"Disaster","Philadelphia, PA",4.37644097411188,2017
"12459",2017-11-18,"Sports","Philadelphia, PA",5.08641439726069,2017
"12460",2017-11-18,"Weather","Philadelphia, PA",8.80189134290922,2017
"12461",2017-11-19,"Politics","Philadelphia, PA",4.59093422194593,2017
"12462",2017-11-19,"National Politics","Philadelphia, PA",2.49760315811581,2017
"12463",2017-11-19,"Local Politics","Philadelphia, PA",2.25712975758976,2017
"12464",2017-11-19,"Crime","Philadelphia, PA",7.45316646268214,2017
"12465",2017-11-19,"Disaster","Philadelphia, PA",4.39229989230845,2017
"12466",2017-11-19,"Sports","Philadelphia, PA",5.05573735000941,2017
"12467",2017-11-19,"Weather","Philadelphia, PA",8.84190116300727,2017
"12468",2017-11-20,"Politics","Philadelphia, PA",4.54993764848604,2017
"12469",2017-11-20,"National Politics","Philadelphia, PA",2.48038381772995,2017
"12470",2017-11-20,"Local Politics","Philadelphia, PA",2.23696407311016,2017
"12471",2017-11-20,"Crime","Philadelphia, PA",7.39915474126761,2017
"12472",2017-11-20,"Disaster","Philadelphia, PA",4.40711048930546,2017
"12473",2017-11-20,"Sports","Philadelphia, PA",5.03053105284855,2017
"12474",2017-11-20,"Weather","Philadelphia, PA",8.88130099135564,2017
"12475",2017-11-21,"Politics","Philadelphia, PA",4.51148629643275,2017
"12476",2017-11-21,"National Politics","Philadelphia, PA",2.46421359834163,2017
"12477",2017-11-21,"Local Politics","Philadelphia, PA",2.21804677259213,2017
"12478",2017-11-21,"Crime","Philadelphia, PA",7.34616433847587,2017
"12479",2017-11-21,"Disaster","Philadelphia, PA",4.42060620365469,2017
"12480",2017-11-21,"Sports","Philadelphia, PA",5.01160821024296,2017
"12481",2017-11-21,"Weather","Philadelphia, PA",8.91975607936463,2017
"12482",2017-11-22,"Politics","Philadelphia, PA",4.47599202584859,2017
"12483",2017-11-22,"National Politics","Philadelphia, PA",2.4492862172704,2017
"12484",2017-11-22,"Local Politics","Philadelphia, PA",2.20058874835045,2017
"12485",2017-11-22,"Crime","Philadelphia, PA",7.29452842443838,2017
"12486",2017-11-22,"Disaster","Philadelphia, PA",4.4325204739079,2017
"12487",2017-11-22,"Sports","Philadelphia, PA",4.99978152665744,2017
"12488",2017-11-22,"Weather","Philadelphia, PA",8.95693167844456,2017
"12489",2017-11-23,"Politics","Philadelphia, PA",4.44049788664957,2017
"12490",2017-11-23,"National Politics","Philadelphia, PA",2.43429253292026,2017
"12491",2017-11-23,"Local Politics","Philadelphia, PA",2.18294739005157,2017
"12492",2017-11-23,"Crime","Philadelphia, PA",7.24074004862197,2017
"12493",2017-11-23,"Disaster","Philadelphia, PA",4.44627329012267,2017
"12494",2017-11-23,"Sports","Philadelphia, PA",4.98738367897687,2017
"12495",2017-11-23,"Weather","Philadelphia, PA",8.99768147693354,2017
"12496",2017-11-24,"Politics","Philadelphia, PA",4.40198917322222,2017
"12497",2017-11-24,"National Politics","Philadelphia, PA",2.41788917061827,2017
"12498",2017-11-24,"Local Politics","Philadelphia, PA",2.16346682425979,2017
"12499",2017-11-24,"Crime","Philadelphia, PA",7.18141075013295,2017
"12500",2017-11-24,"Disaster","Philadelphia, PA",4.46509585541473,2017
"12501",2017-11-24,"Sports","Philadelphia, PA",4.96693445955584,2017
"12502",2017-11-24,"Weather","Philadelphia, PA",9.04653021147568,2017
"12503",2017-11-25,"Politics","Philadelphia, PA",4.36079111233475,2017
"12504",2017-11-25,"National Politics","Philadelphia, PA",2.40021849806862,2017
"12505",2017-11-25,"Local Politics","Philadelphia, PA",2.14233804863661,2017
"12506",2017-11-25,"Crime","Philadelphia, PA",7.1170514335621,2017
"12507",2017-11-25,"Disaster","Philadelphia, PA",4.48843842792312,2017
"12508",2017-11-25,"Sports","Philadelphia, PA",4.93952724606375,2017
"12509",2017-11-25,"Weather","Philadelphia, PA",9.1026497059403,2017
"12510",2017-11-26,"Politics","Philadelphia, PA",4.31722893075538,2017
"12511",2017-11-26,"National Politics","Philadelphia, PA",2.38142288297547,2017
"12512",2017-11-26,"Local Politics","Philadelphia, PA",2.11975206084353,2017
"12513",2017-11-26,"Crime","Philadelphia, PA",7.04817300350016,2017
"12514",2017-11-26,"Disaster","Philadelphia, PA",4.51575126578687,2017
"12515",2017-11-26,"Sports","Philadelphia, PA",4.90625541617003,2017
"12516",2017-11-26,"Weather","Philadelphia, PA",9.16521178419674,2017
"12517",2017-11-27,"Politics","Philadelphia, PA",4.27162785525235,2017
"12518",2017-11-27,"National Politics","Philadelphia, PA",2.36164469304301,2017
"12519",2017-11-27,"Local Politics","Philadelphia, PA",2.09589985854207,2017
"12520",2017-11-27,"Crime","Philadelphia, PA",6.97528636453791,2017
"12521",2017-11-27,"Disaster","Philadelphia, PA",4.54648462714501,2017
"12522",2017-11-27,"Sports","Philadelphia, PA",4.86821234754409,2017
"12523",2017-11-27,"Weather","Philadelphia, PA",9.23338827011434,2017
"12524",2017-11-28,"Politics","Philadelphia, PA",4.22431311259386,2017
"12525",2017-11-28,"National Politics","Philadelphia, PA",2.34102629597541,2017
"12526",2017-11-28,"Local Politics","Philadelphia, PA",2.07097243939373,2017
"12527",2017-11-28,"Crime","Philadelphia, PA",6.8989024212661,2017
"12528",2017-11-28,"Disaster","Philadelphia, PA",4.58008877013659,2017
"12529",2017-11-28,"Sports","Philadelphia, PA",4.82649141785535,2017
"12530",2017-11-28,"Weather","Philadelphia, PA",9.30635098756243,2017
"12531",2017-11-29,"Politics","Philadelphia, PA",4.17560992954814,2017
"12532",2017-11-29,"National Politics","Philadelphia, PA",2.31971005947684,2017
"12533",2017-11-29,"Local Politics","Philadelphia, PA",2.04516080106002,2017
"12534",2017-11-29,"Crime","Philadelphia, PA",6.81953207827549,2017
"12535",2017-11-29,"Disaster","Philadelphia, PA",4.61601395290064,2017
"12536",2017-11-29,"Sports","Philadelphia, PA",4.78218600477322,2017
"12537",2017-11-29,"Weather","Philadelphia, PA",9.38327176041034,2017
"12538",2017-11-30,"Politics","Philadelphia, PA",4.12584353288341,2017
"12539",2017-11-30,"National Politics","Philadelphia, PA",2.29783835125148,2017
"12540",2017-11-30,"Local Politics","Philadelphia, PA",2.01865594120245,2017
"12541",2017-11-30,"Crime","Philadelphia, PA",6.73768624015684,2017
"12542",2017-11-30,"Disaster","Philadelphia, PA",4.65371043357619,2017
"12543",2017-11-30,"Sports","Philadelphia, PA",4.73638948596712,2017
"12544",2017-11-30,"Weather","Philadelphia, PA",9.4633224125274,2017
"12545",2017-12-01,"Politics","Philadelphia, PA",4.07533914936789,2017
"12546",2017-12-01,"National Politics","Philadelphia, PA",2.2755535390035,2017
"12547",2017-12-01,"Local Politics","Philadelphia, PA",1.99164885748251,2017
"12548",2017-12-01,"Crime","Philadelphia, PA",6.65387581150092,2017
"12549",2017-12-01,"Disaster","Philadelphia, PA",4.69262847030228,2017
"12550",2017-12-01,"Sports","Philadelphia, PA",4.69019523910646,2017
"12551",2017-12-01,"Weather","Philadelphia, PA",9.54567476778295,2017
"12552",2017-12-04,"Politics","Philadelphia, PA",3.92265034539883,2017
"12553",2017-12-04,"National Politics","Philadelphia, PA",2.20764415516565,2017
"12554",2017-12-04,"Local Politics","Philadelphia, PA",1.90952423976362,2017
"12555",2017-12-04,"Crime","Philadelphia, PA",6.39576602821709,2017
"12556",2017-12-04,"Disaster","Philadelphia, PA",4.81121449817415,2017
"12557",2017-12-04,"Sports","Philadelphia, PA",4.56015990689129,2017
"12558",2017-12-04,"Weather","Philadelphia, PA",9.79826029107384,2017
"12559",2017-12-05,"Politics","Philadelphia, PA",3.87244628216238,2017
"12560",2017-12-05,"National Politics","Philadelphia, PA",2.18513060386897,2017
"12561",2017-12-05,"Local Politics","Philadelphia, PA",1.88241823720931,2017
"12562",2017-12-05,"Crime","Philadelphia, PA",6.30920628331967,2017
"12563",2017-12-05,"Disaster","Philadelphia, PA",4.84952134049276,2017
"12564",2017-12-05,"Sports","Philadelphia, PA",4.52330852450656,2017
"12565",2017-12-05,"Weather","Philadelphia, PA",9.88153769757667,2017
"12566",2017-12-06,"Politics","Philadelphia, PA",3.82313036591625,2017
"12567",2017-12-06,"National Politics","Philadelphia, PA",2.16291578707055,2017
"12568",2017-12-06,"Local Politics","Philadelphia, PA",1.85576499910018,2017
"12569",2017-12-06,"Crime","Philadelphia, PA",6.22323647083877,2017
"12570",2017-12-06,"Disaster","Philadelphia, PA",4.88630102955708,2017
"12571",2017-12-06,"Sports","Philadelphia, PA",4.49152630241435,2017
"12572",2017-12-06,"Weather","Philadelphia, PA",9.96297592656465,2017
"12573",2017-12-07,"Politics","Philadelphia, PA",3.77502782342866,2017
"12574",2017-12-07,"National Politics","Philadelphia, PA",2.14114207247458,2017
"12575",2017-12-07,"Local Politics","Philadelphia, PA",1.82975552309773,2017
"12576",2017-12-07,"Crime","Philadelphia, PA",6.13836749536515,2017
"12577",2017-12-07,"Disaster","Philadelphia, PA",4.92100382350616,2017
"12578",2017-12-07,"Sports","Philadelphia, PA",4.46590661828407,2017
"12579",2017-12-07,"Weather","Philadelphia, PA",10.0417468019071,2017
"12580",2017-12-08,"Politics","Philadelphia, PA",3.72846388146783,2017
"12581",2017-12-08,"National Politics","Philadelphia, PA",2.11995182778522,2017
"12582",2017-12-08,"Local Politics","Philadelphia, PA",1.80458080686347,2017
"12583",2017-12-08,"Crime","Philadelphia, PA",6.05511026148959,2017
"12584",2017-12-08,"Disaster","Philadelphia, PA",4.95307998047903,2017
"12585",2017-12-08,"Sports","Philadelphia, PA",4.44754284978515,2017
"12586",2017-12-08,"Weather","Philadelphia, PA",10.1170221474734,2017
"12587",2017-12-09,"Politics","Philadelphia, PA",3.68376376680198,2017
"12588",2017-12-09,"National Politics","Philadelphia, PA",2.09948742070664,2017
"12589",2017-12-09,"Local Politics","Philadelphia, PA",1.7804318480589,2017
"12590",2017-12-09,"Crime","Philadelphia, PA",5.97397567380283,2017
"12591",2017-12-09,"Disaster","Philadelphia, PA",4.98197975861472,2017
"12592",2017-12-09,"Sports","Philadelphia, PA",4.43752837458699,2017
"12593",2017-12-09,"Weather","Philadelphia, PA",10.1879737871328,2017
"12594",2017-12-10,"Politics","Philadelphia, PA",3.64125270619934,2017
"12595",2017-12-10,"National Politics","Philadelphia, PA",2.07989121894303,2017
"12596",2017-12-10,"Local Politics","Philadelphia, PA",1.75749964434553,2017
"12597",2017-12-10,"Crime","Philadelphia, PA",5.89547463689563,2017
"12598",2017-12-10,"Disaster","Philadelphia, PA",5.00715341605228,2017
"12599",2017-12-10,"Sports","Philadelphia, PA",4.43695657035902,2017
"12600",2017-12-10,"Weather","Philadelphia, PA",10.2537735447547,2017
"12601",2017-12-11,"Politics","Philadelphia, PA",3.60125592642813,2017
"12602",2017-12-11,"National Politics","Philadelphia, PA",2.06130559019857,2017
"12603",2017-12-11,"Local Politics","Philadelphia, PA",1.73597519338487,2017
"12604",2017-12-11,"Crime","Philadelphia, PA",5.82011805535877,2017
"12605",2017-12-11,"Disaster","Philadelphia, PA",5.02805121093073,2017
"12606",2017-12-11,"Sports","Philadelphia, PA",4.44692081477064,2017
"12607",2017-12-11,"Weather","Philadelphia, PA",10.3135932442085,2017
"12608",2017-12-12,"Politics","Philadelphia, PA",3.56409865425657,2017
"12609",2017-12-12,"National Politics","Philadelphia, PA",2.04387290217742,2017
"12610",2017-12-12,"Local Politics","Philadelphia, PA",1.71604949283842,2017
"12611",2017-12-12,"Crime","Philadelphia, PA",5.74841683378299,2017
"12612",2017-12-12,"Disaster","Philadelphia, PA",5.04412340138911,2017
"12613",2017-12-12,"Sports","Philadelphia, PA",4.46851448549128,2017
"12614",2017-12-12,"Weather","Philadelphia, PA",10.3666047093634,2017
"12615",2017-12-13,"Politics","Philadelphia, PA",3.53010611645287,2017
"12616",2017-12-13,"National Politics","Philadelphia, PA",2.02773552258376,2017
"12617",2017-12-13,"Local Politics","Philadelphia, PA",1.6979135403677,2017
"12618",2017-12-13,"Crime","Philadelphia, PA",5.68088187675906,2017
"12619",2017-12-13,"Disaster","Philadelphia, PA",5.05482024556646,2017
"12620",2017-12-13,"Sports","Philadelphia, PA",4.50283096019035,2017
"12621",2017-12-13,"Weather","Philadelphia, PA",10.4119797640887,2017
"12622",2017-12-14,"Politics","Philadelphia, PA",3.49960353978527,2017
"12623",2017-12-14,"National Politics","Philadelphia, PA",2.01303581912176,2017
"12624",2017-12-14,"Local Politics","Philadelphia, PA",1.6817583336342,2017
"12625",2017-12-14,"Crime","Philadelphia, PA",5.61802408887774,2017
"12626",2017-12-14,"Disaster","Philadelphia, PA",5.05959200160181,2017
"12627",2017-12-14,"Sports","Philadelphia, PA",4.55096361653726,2017
"12628",2017-12-14,"Weather","Philadelphia, PA",10.4488902322539,2017
"12629",2017-12-15,"Politics","Philadelphia, PA",3.47291615102197,2017
"12630",2017-12-15,"National Politics","Philadelphia, PA",1.99991615949562,2017
"12631",2017-12-15,"Local Politics","Philadelphia, PA",1.66777487029944,2017
"12632",2017-12-15,"Crime","Philadelphia, PA",5.56035437472979,2017
"12633",2017-12-15,"Disaster","Philadelphia, PA",5.0578889276342,2017
"12634",2017-12-15,"Sports","Philadelphia, PA",4.61400583220143,2017
"12635",2017-12-15,"Weather","Philadelphia, PA",10.4765079377283,2017
"12636",2017-12-16,"Politics","Philadelphia, PA",3.44864621042579,2017
"12637",2017-12-16,"National Politics","Philadelphia, PA",1.98760902278768,2017
"12638",2017-12-16,"Local Politics","Philadelphia, PA",1.65488548589481,2017
"12639",2017-12-16,"Crime","Philadelphia, PA",5.50384602782225,2017
"12640",2017-12-16,"Disaster","Philadelphia, PA",5.05084298607148,2017
"12641",2017-12-16,"Sports","Philadelphia, PA",4.69268949091231,2017
"12642",2017-12-16,"Weather","Philadelphia, PA",10.4980178658926,2017
"12643",2017-12-17,"Politics","Philadelphia, PA",3.42518322099987,2017
"12644",2017-12-17,"National Politics","Philadelphia, PA",1.97527595178334,2017
"12645",2017-12-17,"Local Politics","Philadelphia, PA",1.64193093256998,2017
"12646",2017-12-17,"Crime","Philadelphia, PA",5.44443090416232,2017
"12647",2017-12-17,"Disaster","Philadelphia, PA",5.0401450705907,2017
"12648",2017-12-17,"Sports","Philadelphia, PA",4.7861172058155,2017
"12649",2017-12-17,"Weather","Philadelphia, PA",10.5172132222161,2017
"12650",2017-12-18,"Politics","Philadelphia, PA",3.40253327362295,2017
"12651",2017-12-18,"National Politics","Philadelphia, PA",1.96295290974131,2017
"12652",2017-12-18,"Local Politics","Philadelphia, PA",1.62897983291386,2017
"12653",2017-12-18,"Crime","Philadelphia, PA",5.38255775209094,2017
"12654",2017-12-18,"Disaster","Philadelphia, PA",5.02608383623472,2017
"12655",2017-12-18,"Sports","Philadelphia, PA",4.89293844870471,2017
"12656",2017-12-18,"Weather","Philadelphia, PA",10.5341781607003,2017
"12657",2017-12-19,"Politics","Philadelphia, PA",3.38070245917375,2017
"12658",2017-12-19,"National Politics","Philadelphia, PA",1.9506758599203,2017
"12659",2017-12-19,"Local Politics","Philadelphia, PA",1.61610080951537,2017
"12660",2017-12-19,"Crime","Philadelphia, PA",5.31867531994909,2017
"12661",2017-12-19,"Disaster","Philadelphia, PA",5.00894793804641,2017
"12662",2017-12-19,"Sports","Philadelphia, PA",5.01180269137363,2017
"12663",2017-12-19,"Weather","Philadelphia, PA",10.5489968353466,2017
"12664",2017-12-20,"Politics","Philadelphia, PA",3.35969686853101,2017
"12665",2017-12-20,"National Politics","Philadelphia, PA",1.93848076557901,2017
"12666",2017-12-20,"Local Politics","Philadelphia, PA",1.60336248496341,2017
"12667",2017-12-20,"Crime","Philadelphia, PA",5.25323235607774,2017
"12668",2017-12-20,"Disaster","Philadelphia, PA",4.98902603106863,2017
"12669",2017-12-20,"Sports","Philadelphia, PA",5.14135940561593,2017
